Category,Manufacturer,Medicine_Form,Price,Current_Stock,Quantity_Sold,Supplier_Name,Supplier_Lead_Time,Days_To_Expiry,Season,Month,Is_Festival,Avg_Last_7_Days_Sales,Avg_Last_30_Days_Sales,Safety_Stock,Reorder_Level,Storage_Requirements,Stock_to_Safety_Ratio,Sales_Velocity,Future_Demand
2,4,0,450.78,333,12,0,3,589,1,5,0,7,15,63,96,1,5.203125,0.020958083832335328,14
0,3,2,166.96,355,30,4,14,627,1,3,1,29,27,23,44,1,14.791666666666666,0.08146067415730338,36
2,1,3,267.32,329,44,2,9,220,1,3,0,40,43,50,67,1,6.450980392156863,0.12121212121212122,42
7,0,2,57.78,165,29,2,8,317,1,3,0,30,23,32,45,1,5.0,0.18072289156626506,29
6,4,3,302.46,382,10,4,13,722,0,7,0,13,6,23,42,2,15.916666666666666,0.033942558746736295,10
4,4,3,305.04,243,20,3,11,533,0,6,0,21,22,62,41,0,3.857142857142857,0.0860655737704918,29
7,4,0,462.1,157,15,3,11,269,2,1,0,20,8,63,70,2,2.453125,0.12658227848101267,19
2,4,0,319.2,295,38,2,5,431,0,6,0,39,45,26,56,0,10.925925925925926,0.13175675675675674,47
4,1,1,129.97,100,52,2,13,612,0,7,0,50,60,59,35,0,1.6666666666666667,0.49504950495049505,59
1,5,0,410.5,288,43,0,11,523,0,7,0,38,46,39,87,0,7.2,0.1314878892733564,50
6,4,1,346.07,158,58,1,13,387,1,5,0,58,55,50,58,1,3.0980392156862746,0.36477987421383645,59
2,0,2,291.67,398,42,1,6,822,0,7,0,41,32,74,86,1,5.306666666666667,0.10275689223057644,44
0,2,1,95.12,160,58,0,11,827,1,4,0,59,52,71,68,2,2.2222222222222223,0.36645962732919257,64
2,2,1,323.23,66,15,4,6,766,2,2,0,16,25,75,31,1,0.868421052631579,0.23880597014925373,23
2,5,3,53.22,187,33,2,3,566,0,7,0,34,37,73,69,0,2.527027027027027,0.18085106382978725,36
4,5,3,357.54,273,40,3,3,475,2,2,0,36,33,27,74,2,9.75,0.13138686131386862,46
2,1,3,366.0,77,25,4,12,468,1,4,0,25,31,24,99,0,3.08,0.32051282051282054,35
5,2,3,156.68,76,47,4,10,911,0,6,0,52,52,65,87,1,1.1515151515151516,0.6753246753246753,53
5,3,0,219.86,296,56,1,6,736,1,4,0,58,49,50,60,0,5.803921568627451,0.19528619528619529,62
7,3,2,123.69,278,46,0,4,135,2,2,0,46,45,40,51,2,6.780487804878049,0.16487455197132617,50
4,1,1,297.94,236,12,1,9,184,2,2,0,16,12,76,60,1,3.064935064935065,0.06751054852320675,15
6,1,2,486.16,335,24,2,3,630,2,2,0,19,22,71,35,1,4.652777777777778,0.05654761904761905,26
3,0,0,61.98,342,21,4,14,587,2,2,0,19,17,46,76,1,7.276595744680851,0.05539358600583091,27
4,4,3,103.44,414,19,4,9,396,2,1,0,19,13,42,62,2,9.627906976744185,0.04578313253012048,17
1,5,0,410.5,290,42,0,4,729,1,5,0,40,32,66,32,0,4.3283582089552235,0.13745704467353953,43
4,4,3,305.04,223,33,3,4,527,0,7,0,33,41,43,49,0,5.068181818181818,0.14732142857142858,36
6,5,3,164.14,130,11,1,9,466,1,5,0,11,14,60,46,1,2.1311475409836067,0.08396946564885496,11
0,2,1,95.12,103,12,0,5,510,1,4,0,15,18,40,58,2,2.5121951219512195,0.14423076923076922,16
1,5,2,72.7,466,39,2,8,720,2,1,0,38,49,26,36,1,17.25925925925926,0.08137044967880086,44
2,4,0,450.78,265,42,0,7,418,2,2,1,46,36,75,84,1,3.486842105263158,0.17293233082706766,50
2,1,3,366.0,356,38,4,8,634,1,4,0,34,31,60,53,0,5.836065573770492,0.09523809523809523,39
0,3,2,166.96,332,27,4,5,177,1,3,0,23,22,72,69,1,4.5479452054794525,0.06906906906906907,29
6,2,1,343.08,145,59,0,3,537,1,4,0,56,62,62,85,1,2.3015873015873014,0.3835616438356164,61
0,3,0,49.41,327,32,3,2,531,0,6,0,27,37,75,50,2,4.302631578947368,0.08231707317073171,39
6,1,3,14.44,108,6,3,6,587,1,4,1,6,7,27,89,1,3.857142857142857,0.05504587155963303,10
0,0,2,441.14,204,41,3,14,767,0,6,0,46,47,51,48,1,3.923076923076923,0.22439024390243903,51
7,5,3,212.79,306,27,2,6,680,1,4,0,31,37,27,59,2,10.928571428571429,0.10097719869706841,32
5,1,0,477.89,418,46,4,5,611,1,3,0,50,52,64,36,0,6.430769230769231,0.11933174224343675,53
6,0,1,444.0,422,59,1,14,408,0,6,0,54,65,39,75,0,10.55,0.1276595744680851,66
2,4,0,319.2,331,17,2,7,678,1,4,0,18,22,36,43,0,8.945945945945946,0.05421686746987952,26
6,0,2,302.34,210,32,4,10,773,0,6,0,30,25,27,97,1,7.5,0.14218009478672985,32
0,3,1,41.1,468,23,1,14,793,2,1,0,22,20,72,34,2,6.410958904109589,0.046908315565031986,27
0,5,3,141.9,287,16,2,9,827,1,3,0,17,26,31,38,2,8.96875,0.059027777777777776,26
0,0,0,33.93,327,57,3,4,733,2,2,0,60,47,36,42,0,8.837837837837839,0.18292682926829268,61
4,5,3,346.65,237,6,1,11,760,2,1,0,11,16,65,71,1,3.590909090909091,0.046218487394957986,17
3,3,3,117.96,45,27,4,13,440,1,3,0,28,28,27,34,2,1.6071428571428572,0.6086956521739131,36
4,4,3,103.44,182,55,4,8,635,2,1,1,52,46,61,87,2,2.935483870967742,0.28415300546448086,53
0,3,2,166.96,331,10,4,11,378,2,1,0,7,13,53,44,1,6.12962962962963,0.02108433734939759,18
3,3,3,117.96,175,45,4,11,533,0,6,0,49,43,50,84,2,3.4313725490196076,0.2784090909090909,53
1,2,1,244.64,34,53,1,4,748,2,1,0,58,48,41,57,1,0.8095238095238095,1.6571428571428573,58
6,5,3,467.69,49,33,2,7,701,1,5,1,30,33,52,79,0,0.9245283018867925,0.6,38
6,5,3,467.69,419,23,2,5,497,1,5,0,23,28,45,68,0,9.108695652173912,0.05476190476190476,27
0,1,0,66.94,97,26,1,10,828,1,5,0,27,19,46,47,2,2.0638297872340425,0.2755102040816326,24
2,2,1,323.23,400,45,4,8,587,1,5,0,47,51,30,39,1,12.903225806451612,0.1172069825436409,46
5,4,0,400.21,118,49,0,10,945,1,5,0,44,59,23,39,0,4.916666666666667,0.3697478991596639,53
2,1,3,267.32,241,53,2,2,660,1,4,0,51,54,28,45,1,8.310344827586206,0.21074380165289255,59
6,3,2,356.47,160,7,1,5,852,0,7,0,8,1,21,89,0,7.2727272727272725,0.049689440993788817,11
0,4,3,20.27,168,12,2,2,420,0,7,0,15,15,65,31,0,2.5454545454545454,0.08875739644970414,16
1,4,3,117.68,216,8,2,6,287,1,4,0,5,1,22,35,1,9.391304347826088,0.02304147465437788,14
2,1,3,366.0,380,34,4,4,795,1,5,0,29,24,73,63,0,5.135135135135135,0.07611548556430446,33
4,5,3,346.65,489,49,1,4,698,2,1,0,48,48,50,95,1,9.588235294117647,0.09795918367346938,52
2,4,0,319.2,376,42,2,12,706,1,3,0,44,44,77,58,0,4.82051282051282,0.11671087533156499,48
2,2,1,323.23,261,5,4,9,844,0,6,0,8,1,32,79,1,7.909090909090909,0.030534351145038167,5
1,5,2,72.7,277,21,2,5,916,1,5,0,17,31,60,63,1,4.540983606557377,0.06115107913669065,29
2,1,3,366.0,192,15,4,2,260,0,7,0,20,6,37,56,0,5.052631578947368,0.10362694300518134,17
4,5,3,346.65,104,10,1,12,516,0,6,0,8,3,51,94,1,2.0,0.0761904761904762,12
5,4,3,241.29,441,27,0,5,383,1,5,0,27,19,27,47,1,15.75,0.06108597285067873,28
0,5,2,441.43,375,46,3,7,890,1,4,0,42,50,40,50,1,9.146341463414634,0.11170212765957446,54
6,5,3,467.69,99,53,2,2,469,0,7,0,54,62,37,69,0,2.6052631578947367,0.54,56
2,1,3,366.0,308,24,4,10,295,0,7,0,26,34,21,50,0,14.0,0.08414239482200647,35
2,0,2,291.67,457,30,1,3,505,2,2,0,34,37,28,81,1,15.758620689655173,0.07423580786026202,40
4,5,3,357.54,294,11,3,10,125,1,3,0,16,12,54,42,2,5.345454545454546,0.05423728813559322,19
2,1,0,338.72,372,13,3,10,485,0,6,1,13,8,67,42,2,5.470588235294118,0.03485254691689008,14
2,1,3,267.32,364,24,2,14,1006,2,1,0,28,18,51,41,1,7.0,0.07671232876712329,31
1,2,0,82.18,221,44,1,2,834,1,4,0,49,52,70,34,2,3.112676056338028,0.22072072072072071,53
4,1,1,129.97,482,50,2,9,660,1,5,0,55,51,24,70,0,19.28,0.11387163561076605,60
0,1,0,66.94,52,22,1,7,406,1,5,0,25,28,39,83,2,1.3,0.4716981132075472,26
4,1,1,129.97,83,17,2,7,526,0,6,0,20,10,70,77,0,1.1690140845070423,0.23809523809523808,24
0,5,2,441.43,78,41,3,6,187,1,4,0,45,47,54,45,1,1.4181818181818182,0.569620253164557,47
5,2,3,458.29,185,18,0,13,331,1,3,0,20,17,24,36,2,7.4,0.10752688172043011,24
5,4,3,241.29,422,43,0,13,356,1,5,0,40,48,64,67,1,6.492307692307692,0.09456264775413711,46
2,4,0,53.6,229,6,3,12,524,1,4,0,2,16,41,77,2,5.4523809523809526,0.008695652173913044,13
4,4,3,305.04,91,14,3,5,594,1,4,0,18,23,56,68,0,1.5964912280701755,0.1956521739130435,22
2,1,3,56.6,200,29,4,12,559,2,1,0,29,37,74,62,2,2.6666666666666665,0.14427860696517414,33
7,1,3,346.55,225,57,1,2,590,2,1,0,59,47,23,56,0,9.375,0.2610619469026549,60
7,1,2,188.49,114,59,4,5,434,1,5,0,55,58,48,52,2,2.326530612244898,0.4782608695652174,60
1,2,0,157.34,122,20,2,3,883,0,6,0,18,14,67,93,2,1.7941176470588236,0.14634146341463414,22
4,0,1,283.65,485,25,1,13,953,1,3,0,24,22,20,87,2,23.095238095238095,0.04938271604938271,32
4,5,3,346.65,141,37,1,14,810,1,4,0,41,30,65,55,1,2.1363636363636362,0.2887323943661972,41
4,1,3,93.03,321,47,1,7,796,2,2,0,42,50,41,61,2,7.642857142857143,0.13043478260869565,51
7,5,3,212.79,44,45,2,4,539,1,3,0,48,37,63,84,2,0.6875,1.0666666666666667,46
2,4,0,319.2,289,20,2,4,365,2,2,0,23,24,32,34,0,8.757575757575758,0.07931034482758621,24
6,4,0,408.86,326,21,1,9,330,1,4,0,21,26,64,93,2,5.015384615384615,0.06422018348623854,23
2,1,3,267.32,321,19,2,14,477,0,7,0,23,15,72,33,1,4.397260273972603,0.07142857142857142,28
4,3,1,437.94,492,52,2,5,316,1,5,0,53,44,21,86,1,22.363636363636363,0.1075050709939148,54
1,2,0,157.34,171,38,2,9,234,2,2,0,33,31,53,89,2,3.1666666666666665,0.19186046511627908,43
6,0,1,444.0,82,52,1,10,344,1,5,0,57,62,37,38,0,2.1578947368421053,0.6867469879518072,58
6,4,1,346.07,253,30,1,4,666,1,5,0,26,26,72,74,1,3.4657534246575343,0.10236220472440945,33
7,1,3,94.68,105,6,4,12,799,2,2,0,11,1,39,79,2,2.625,0.10377358490566038,8
4,4,1,82.18,157,6,2,3,82,2,1,0,4,9,22,92,2,6.826086956521739,0.02531645569620253,10
4,1,1,129.97,428,44,2,14,971,1,5,0,42,38,22,72,0,18.608695652173914,0.0979020979020979,51
1,1,1,424.58,190,13,1,5,731,2,1,0,16,17,28,79,0,6.551724137931035,0.08376963350785341,19
2,0,2,398.04,146,25,0,14,574,1,3,0,26,31,68,65,0,2.1159420289855073,0.17687074829931973,31
6,4,1,346.07,403,24,1,9,583,1,5,0,25,21,49,67,1,8.06,0.06188118811881188,23
3,3,3,117.96,121,57,4,14,726,2,2,1,58,59,39,53,2,3.025,0.47540983606557374,66
5,0,2,467.1,493,5,1,5,737,1,3,0,1,6,70,86,1,6.943661971830986,0.0020242914979757085,13
2,3,1,405.0,425,40,1,12,869,1,4,0,42,49,75,61,2,5.592105263157895,0.09859154929577464,49
3,0,0,61.98,456,41,4,14,659,1,3,0,37,47,59,67,1,7.6,0.08096280087527352,45
0,3,2,226.22,139,45,4,3,499,2,1,0,50,41,39,60,2,3.475,0.35714285714285715,53
6,3,2,356.47,283,30,1,13,368,1,4,0,28,39,46,86,0,6.0212765957446805,0.09859154929577464,37
6,4,3,302.46,178,24,4,6,523,0,7,0,24,31,27,61,2,6.357142857142857,0.1340782122905028,25
3,4,3,204.5,409,39,3,11,943,1,4,0,39,32,41,91,1,9.738095238095237,0.0951219512195122,38
7,5,3,212.79,243,19,2,14,407,2,1,0,19,29,69,53,2,3.4714285714285715,0.0778688524590164,21
1,5,3,482.81,69,59,2,9,143,1,4,0,60,64,57,67,2,1.1896551724137931,0.8571428571428571,60
4,0,1,283.65,449,34,1,5,124,1,5,0,31,32,37,48,2,11.81578947368421,0.06888888888888889,38
0,1,0,66.94,303,59,1,14,965,1,4,0,55,60,24,77,2,12.12,0.18092105263157895,66
4,4,3,425.25,400,48,2,9,535,1,5,0,48,39,36,43,2,10.81081081081081,0.11970074812967581,47
5,2,3,458.29,310,50,0,6,759,1,5,0,51,42,53,41,2,5.7407407407407405,0.1639871382636656,48
2,3,2,142.33,426,5,2,3,529,0,6,0,6,6,42,82,2,9.906976744186046,0.01405152224824356,5
6,1,2,486.16,153,16,2,4,666,1,4,0,21,22,26,59,1,5.666666666666667,0.13636363636363635,19
0,1,0,66.94,446,14,1,9,201,2,2,0,19,20,48,95,2,9.10204081632653,0.042505592841163314,23
6,0,2,292.13,152,31,2,2,600,0,6,0,32,23,40,90,0,3.707317073170732,0.20915032679738563,36
5,3,0,219.86,475,18,1,14,270,0,6,1,15,13,55,30,0,8.482142857142858,0.031512605042016806,25
4,5,3,346.65,342,49,1,3,634,2,1,0,46,49,36,44,1,9.243243243243244,0.13411078717201166,55
2,3,1,405.0,252,42,1,14,783,2,1,0,38,46,78,34,2,3.189873417721519,0.15019762845849802,50
6,0,2,302.34,490,45,4,8,249,1,4,0,45,40,35,70,1,13.61111111111111,0.09164969450101833,52
2,0,1,362.36,273,53,2,8,347,2,2,0,57,61,64,86,2,4.2,0.20802919708029197,61
2,0,3,246.09,138,15,0,12,914,1,3,0,20,22,25,73,0,5.3076923076923075,0.14388489208633093,25
6,2,1,259.78,207,14,2,2,391,0,7,0,11,17,36,31,1,5.594594594594595,0.052884615384615384,22
0,4,3,20.27,275,17,2,3,348,0,6,0,17,23,64,69,0,4.230769230769231,0.06159420289855073,19
0,4,1,175.0,348,58,0,3,316,1,5,0,54,49,42,85,1,8.093023255813954,0.15472779369627507,64
6,4,1,346.07,402,9,1,10,306,1,5,1,6,10,34,64,1,11.485714285714286,0.01488833746898263,9
5,4,2,156.72,378,16,2,12,656,1,4,0,21,11,52,64,1,7.132075471698113,0.055408970976253295,22
4,4,1,82.18,90,54,2,10,227,0,6,0,57,45,32,49,2,2.727272727272727,0.6263736263736264,59
6,5,3,164.14,258,35,1,3,738,2,2,0,37,38,67,65,1,3.7941176470588234,0.14285714285714285,42
0,4,3,20.27,234,44,2,6,80,2,1,0,49,52,42,60,0,5.441860465116279,0.20851063829787234,51
2,4,0,450.78,72,48,0,6,262,2,1,0,45,39,74,68,1,0.96,0.6164383561643836,48
7,1,3,94.68,455,7,4,11,518,1,4,0,12,1,47,92,2,9.479166666666666,0.02631578947368421,7
7,5,3,212.79,140,34,2,14,965,1,3,0,34,44,64,54,2,2.1538461538461537,0.24113475177304963,40
1,1,1,424.58,398,28,1,6,733,2,2,0,29,27,79,55,0,4.975,0.07268170426065163,34
0,0,3,259.97,247,18,0,9,297,1,5,0,22,16,27,84,1,8.821428571428571,0.08870967741935484,24
0,0,2,371.5,497,59,4,5,701,0,7,0,55,61,59,57,0,8.283333333333333,0.11044176706827309,60
7,5,3,212.79,100,7,2,8,887,2,2,0,10,6,70,98,2,1.408450704225352,0.09900990099009901,11
6,3,2,356.47,362,26,1,10,849,1,4,0,29,23,68,85,0,5.246376811594203,0.07988980716253444,27
7,1,2,188.49,196,43,4,10,579,1,4,0,46,43,76,92,2,2.5454545454545454,0.233502538071066,47
0,0,2,441.14,109,56,3,14,300,0,6,0,52,65,76,85,1,1.4155844155844155,0.4727272727272727,58
2,1,3,366.0,338,52,4,14,262,1,5,0,55,43,49,32,0,6.76,0.16224188790560473,57
5,3,0,219.86,499,14,1,5,487,2,2,0,18,22,59,79,0,8.316666666666666,0.036,24
0,3,1,41.1,197,52,1,6,781,2,2,0,51,47,78,52,2,2.4936708860759493,0.25757575757575757,58
7,1,2,188.49,211,38,4,6,672,2,1,1,35,28,55,48,2,3.767857142857143,0.1650943396226415,40
1,5,3,482.81,55,18,2,8,831,2,2,0,13,14,57,76,2,0.9482758620689655,0.23214285714285715,15
2,2,1,323.23,398,11,4,14,371,2,1,0,15,9,63,44,1,6.21875,0.03759398496240601,18
7,0,2,57.78,82,55,2,10,698,1,4,0,51,50,49,33,1,1.64,0.6144578313253012,55
2,5,3,53.22,199,17,2,11,704,2,1,0,13,10,53,82,0,3.685185185185185,0.065,16
7,0,2,57.78,68,22,2,7,362,1,4,0,21,31,32,91,1,2.0606060606060606,0.30434782608695654,23
5,3,0,219.86,168,15,1,10,196,2,1,0,15,13,20,67,0,8.0,0.08875739644970414,15
2,1,3,267.32,444,58,2,10,604,1,5,0,62,60,24,49,1,17.76,0.1393258426966292,63
0,3,2,282.07,285,23,2,2,480,2,2,0,23,15,70,35,2,4.014084507042254,0.08041958041958042,21
0,1,3,112.93,358,8,2,8,777,2,2,0,8,1,22,36,1,15.565217391304348,0.022284122562674095,14
5,4,3,241.29,117,58,0,12,482,2,2,1,56,50,24,32,1,4.68,0.4745762711864407,62
1,2,2,70.79,316,13,0,5,690,0,6,1,9,7,58,62,2,5.3559322033898304,0.028391167192429023,12
2,3,1,405.0,407,21,1,5,520,0,6,0,22,25,59,69,2,6.783333333333333,0.05392156862745098,22
4,1,1,297.94,46,46,1,10,835,2,1,0,51,42,23,34,1,1.9166666666666667,1.0851063829787233,51
6,1,2,486.16,64,54,2,8,976,1,3,0,55,57,70,62,1,0.9014084507042254,0.8461538461538461,63
7,3,2,123.69,108,12,0,13,464,1,3,0,13,16,74,75,2,1.44,0.11926605504587157,20
4,5,3,357.54,60,16,3,3,672,2,2,0,13,17,35,67,2,1.6666666666666667,0.21311475409836064,17
7,4,0,462.1,192,8,3,4,255,2,1,0,10,16,69,73,2,2.742857142857143,0.05181347150259067,15
3,3,3,348.06,410,59,4,9,359,1,3,0,62,56,41,69,0,9.761904761904763,0.15085158150851583,62
2,0,2,291.67,202,38,1,12,375,2,2,0,43,45,72,36,1,2.767123287671233,0.21182266009852216,41
2,0,3,246.09,31,53,0,13,618,1,3,0,52,62,26,37,0,1.1481481481481481,1.625,54
0,3,1,41.1,263,45,1,6,763,0,7,0,41,42,72,45,2,3.6027397260273974,0.1553030303030303,51
2,0,0,277.91,441,31,0,4,451,2,1,0,36,39,62,60,0,7.0,0.08144796380090498,39
1,4,3,117.68,319,18,2,14,443,1,5,0,19,19,75,90,1,4.197368421052632,0.059375,26
6,5,3,467.69,266,38,2,9,742,2,2,0,43,35,25,61,0,10.23076923076923,0.16104868913857678,46
4,2,0,414.69,393,14,2,11,344,0,7,0,17,24,34,92,1,11.228571428571428,0.04314720812182741,23
0,3,2,226.22,54,57,4,8,742,1,4,0,54,65,21,88,2,2.4545454545454546,0.9818181818181818,57
0,1,0,66.94,410,48,1,6,264,0,7,0,50,52,21,42,2,18.636363636363637,0.12165450121654502,58
6,4,0,408.86,293,48,1,4,642,1,3,0,52,50,28,75,2,10.10344827586207,0.17687074829931973,49
0,5,3,141.9,59,36,2,2,781,2,2,0,41,44,64,55,2,0.9076923076923077,0.6833333333333333,45
4,5,3,357.54,243,24,3,14,564,1,3,0,25,20,69,31,2,3.4714285714285715,0.10245901639344263,24
5,2,3,458.29,139,32,0,10,857,2,1,0,37,23,72,82,2,1.904109589041096,0.2642857142857143,33
4,2,0,414.69,308,27,2,2,140,2,1,0,32,34,75,41,1,4.052631578947368,0.10355987055016182,38
3,0,0,61.98,200,56,4,4,653,0,6,0,59,55,36,41,1,5.405405405405405,0.2935323383084577,61
2,4,0,450.78,357,50,0,10,957,0,6,0,50,48,20,98,1,17.0,0.13966480446927373,55
5,0,0,293.32,399,28,1,5,827,1,3,0,29,36,20,44,2,19.0,0.0725,38
6,2,1,259.78,393,23,2,14,399,1,4,0,28,14,35,47,1,10.916666666666666,0.07106598984771574,23
6,3,2,356.47,216,38,1,8,437,1,5,1,38,32,49,30,0,4.32,0.17511520737327188,45
0,3,2,226.22,71,40,4,4,313,2,2,0,41,42,72,62,2,0.9726027397260274,0.5694444444444444,48
2,5,3,53.22,88,31,2,12,683,0,7,0,33,36,44,34,0,1.9555555555555555,0.3707865168539326,34
2,0,1,362.36,351,23,2,2,629,1,4,0,19,22,69,85,2,5.014285714285714,0.05397727272727273,25
3,3,3,348.06,70,35,4,10,726,0,7,0,33,37,33,64,0,2.0588235294117645,0.4647887323943662,35
2,1,3,56.6,372,20,4,12,337,1,5,0,16,12,69,76,2,5.314285714285714,0.04289544235924933,25
0,5,3,141.9,394,48,2,14,495,2,1,0,44,50,56,57,2,6.912280701754386,0.11139240506329114,56
1,5,0,410.5,70,44,0,10,389,1,5,0,46,51,63,73,0,1.09375,0.647887323943662,55
4,1,3,93.03,463,50,1,5,362,0,7,0,49,56,70,57,2,6.52112676056338,0.10560344827586207,55
0,3,1,41.1,97,54,1,10,553,1,5,0,50,46,26,55,2,3.5925925925925926,0.5102040816326531,58
1,5,0,410.5,257,26,0,9,885,0,6,0,28,34,70,30,0,3.619718309859155,0.10852713178294573,30
1,3,1,345.21,376,18,2,7,888,0,7,0,17,16,76,86,2,4.883116883116883,0.04509283819628647,19
5,4,0,335.8,314,20,3,4,799,2,1,0,25,11,40,42,1,7.658536585365853,0.07936507936507936,27
5,3,0,219.86,30,52,1,11,669,1,3,0,57,45,30,55,0,0.967741935483871,1.8387096774193548,57
7,5,3,212.79,290,35,2,9,498,2,2,0,38,27,62,94,2,4.603174603174603,0.13058419243986255,40
0,3,2,166.96,468,33,4,13,489,1,4,0,38,28,32,43,1,14.181818181818182,0.08102345415778252,38
2,5,2,325.92,370,41,3,8,1041,1,5,0,37,42,75,39,0,4.868421052631579,0.09973045822102426,49
7,1,1,357.75,357,8,0,3,590,2,1,0,10,14,21,55,2,16.227272727272727,0.027932960893854747,11
7,1,3,346.55,208,23,1,3,716,1,4,0,23,23,77,44,0,2.6666666666666665,0.11004784688995216,32
6,2,1,343.08,326,54,0,14,284,2,1,0,58,50,49,66,1,6.52,0.17737003058103976,63
5,3,0,219.86,421,35,1,4,771,1,3,0,40,34,25,42,0,16.192307692307693,0.0947867298578199,41
6,1,2,486.16,122,44,2,6,508,1,5,1,49,35,30,46,1,3.935483870967742,0.3983739837398374,47
0,4,3,20.27,399,25,2,2,334,0,7,0,25,17,54,88,0,7.254545454545455,0.0625,28
6,3,2,356.47,396,49,1,10,822,1,5,0,50,41,22,76,0,17.217391304347824,0.12594458438287154,48
4,1,1,297.94,100,7,1,4,102,1,4,0,6,16,30,55,1,3.225806451612903,0.0594059405940594,15
4,0,1,283.65,322,27,1,8,648,2,2,0,22,33,32,61,2,9.757575757575758,0.06811145510835913,31
2,1,3,267.32,78,16,2,10,816,1,3,1,15,6,60,76,1,1.278688524590164,0.189873417721519,19
6,4,1,346.07,245,35,1,4,166,1,4,0,35,33,29,98,1,8.166666666666666,0.14227642276422764,42
4,4,3,103.44,102,33,4,6,771,2,1,0,32,27,70,56,2,1.4366197183098592,0.3106796116504854,37
3,4,3,204.5,305,36,3,12,677,1,3,0,36,29,73,87,1,4.121621621621622,0.11764705882352941,36
1,4,3,117.68,292,8,2,5,259,2,2,0,13,13,78,78,1,3.6962025316455698,0.04436860068259386,15
4,2,0,414.69,183,29,2,2,348,1,5,0,27,39,61,87,1,2.9516129032258065,0.14673913043478262,36
0,4,3,20.27,240,14,2,11,76,1,4,0,9,6,72,48,0,3.287671232876712,0.03734439834024896,12
0,1,2,184.21,53,47,3,10,454,1,4,0,51,47,46,66,1,1.127659574468085,0.9444444444444444,49
4,2,0,414.69,208,16,2,10,272,0,7,1,21,6,51,58,1,4.0,0.10047846889952153,22
0,3,0,49.41,478,37,3,3,403,2,1,1,39,43,51,48,2,9.192307692307692,0.081419624217119,41
0,5,2,441.43,94,55,3,9,637,1,4,0,54,46,41,94,1,2.238095238095238,0.5684210526315789,53
4,5,3,357.54,185,54,3,12,686,1,4,0,58,51,53,88,2,3.425925925925926,0.3118279569892473,55
6,0,2,302.34,369,33,4,4,653,1,4,1,37,23,72,91,1,5.054794520547945,0.1,38
5,2,3,156.68,490,50,4,5,205,1,3,0,46,47,75,67,1,6.447368421052632,0.09368635437881874,49
0,5,3,141.9,441,31,2,2,323,0,6,0,30,37,61,97,2,7.112903225806452,0.06787330316742081,34
4,2,0,414.69,156,34,2,14,526,2,1,1,34,30,22,39,1,6.782608695652174,0.21656050955414013,33
6,4,3,89.57,51,38,1,14,725,1,3,0,41,44,44,50,0,1.1333333333333333,0.7884615384615384,43
1,2,0,157.34,183,26,2,12,368,0,7,0,24,27,69,52,2,2.6142857142857143,0.13043478260869565,33
7,1,3,94.68,228,16,4,11,742,1,5,0,15,23,23,31,2,9.5,0.06550218340611354,19
0,0,2,371.5,166,9,4,4,672,1,5,0,13,14,78,86,0,2.1012658227848102,0.07784431137724551,17
0,0,0,33.93,324,14,3,11,460,1,3,0,19,15,73,98,0,4.378378378378378,0.05846153846153846,18
5,4,0,457.07,471,7,2,8,122,1,4,0,12,13,77,85,0,6.038461538461538,0.025423728813559324,16
0,3,0,49.41,385,50,3,5,584,1,5,0,48,53,61,36,2,6.209677419354839,0.12435233160621761,51
1,2,0,82.18,304,51,1,10,825,1,3,0,50,61,73,93,2,4.108108108108108,0.16393442622950818,53
2,4,0,53.6,385,42,3,7,229,0,6,0,38,45,47,80,2,8.020833333333334,0.09844559585492228,41
1,2,2,70.79,477,12,0,12,626,2,2,1,11,2,53,45,2,8.833333333333334,0.02301255230125523,15
1,5,0,410.5,320,39,0,13,410,1,3,0,40,29,32,97,0,9.696969696969697,0.12461059190031153,45
1,2,0,157.34,189,55,2,9,112,2,1,0,54,58,79,44,2,2.3625,0.28421052631578947,56
7,1,1,357.75,46,10,0,5,404,1,5,0,12,11,40,95,2,1.1219512195121952,0.2553191489361702,13
6,0,2,302.34,385,29,4,3,517,2,1,0,25,35,60,78,1,6.311475409836065,0.06476683937823834,37
0,1,3,112.93,93,54,2,2,773,1,4,0,54,52,43,30,1,2.1136363636363638,0.574468085106383,57
5,2,3,156.68,192,16,4,14,821,1,3,0,14,7,79,36,1,2.4,0.07253886010362694,19
6,5,3,467.69,350,8,2,4,846,1,5,0,13,6,38,30,0,8.974358974358974,0.037037037037037035,11
5,4,3,241.29,71,52,0,4,125,2,1,0,50,57,39,49,1,1.775,0.6944444444444444,60
0,0,2,441.14,416,10,3,13,622,0,7,0,8,1,69,37,1,5.942857142857143,0.019184652278177457,10
1,1,1,424.58,242,52,1,10,683,2,1,0,52,44,65,75,0,3.6666666666666665,0.2139917695473251,55
6,2,1,259.78,94,42,2,11,294,1,5,0,39,49,46,32,1,2.0,0.4105263157894737,45
7,4,0,462.1,462,25,3,2,692,1,3,1,24,22,30,98,2,14.903225806451612,0.05183585313174946,31
3,0,0,61.98,415,51,4,10,270,1,4,0,48,56,37,36,1,10.921052631578947,0.11538461538461539,54
2,4,0,450.78,299,45,0,11,350,1,4,0,45,38,78,31,1,3.7848101265822787,0.15,49
1,5,2,72.7,218,30,2,13,435,1,5,0,33,28,43,62,1,4.954545454545454,0.1506849315068493,36
0,3,1,41.1,284,52,1,3,845,1,3,0,50,52,78,34,2,3.5949367088607596,0.17543859649122806,55
