Category,Manufacturer,Medicine_Form,Price,Current_Stock,Quantity_Sold,Supplier_Name,Supplier_Lead_Time,Days_To_Expiry,Season,Month,Is_Festival,Avg_Last_7_Days_Sales,Avg_Last_30_Days_Sales,Safety_Stock,Reorder_Level,Storage_Requirements,Future_Demand
3,4,3,204.5,400,52,3,8,490,0,7,0,55,45,67,56,1,53
6,1,2,486.16,90,25,2,6,577,2,1,0,22,18,45,95,1,26
6,4,3,302.46,217,20,4,4,675,2,1,0,17,21,74,93,2,27
6,1,2,486.16,304,38,2,8,491,0,6,0,42,29,26,64,1,44
5,4,2,156.72,338,53,2,6,472,0,6,1,53,45,71,39,1,51
4,4,3,305.04,96,59,3,7,448,0,7,0,61,67,39,61,0,61
7,1,1,357.75,172,59,0,11,308,0,6,0,60,68,79,37,2,70
3,3,3,117.96,135,9,4,3,724,2,2,0,5,8,57,41,2,13
4,1,3,93.03,185,27,1,7,384,1,4,0,27,36,46,48,2,37
2,1,3,267.32,219,46,2,6,31,2,1,0,41,44,47,72,1,53
2,5,3,53.22,113,21,2,4,541,1,3,0,25,25,58,62,0,27
1,2,2,70.79,187,16,0,13,440,0,6,0,15,25,45,80,2,20
6,4,1,346.07,462,47,1,6,892,0,6,0,51,44,63,97,1,51
4,5,3,346.65,305,46,1,6,698,1,3,0,46,51,26,56,1,47
2,1,3,56.6,322,32,4,13,853,1,5,0,36,34,57,80,2,33
0,3,2,166.96,240,46,4,9,109,1,3,0,51,51,79,95,1,48
5,4,2,156.72,201,39,2,9,555,1,5,0,35,40,26,78,1,45
5,0,0,293.32,375,37,1,6,824,0,7,0,36,30,45,70,2,39
6,4,3,89.57,203,10,1,11,704,1,4,0,7,10,68,50,0,12
2,4,0,450.78,350,57,0,8,805,0,7,1,56,59,75,34,1,61
6,5,3,164.14,302,22,1,12,884,1,4,1,27,19,62,62,1,25
4,4,3,305.04,212,26,3,7,499,0,7,0,25,34,48,85,0,36
3,4,3,204.5,231,10,3,13,533,0,7,0,13,17,25,74,1,17
1,2,0,82.18,110,36,1,5,708,1,3,0,34,37,70,57,2,40
5,1,0,477.89,318,52,4,2,777,2,2,0,57,46,27,59,0,55
6,0,1,444.0,230,52,1,4,749,1,4,1,47,46,72,53,0,57
1,5,3,482.81,343,7,2,12,803,1,5,0,7,12,73,70,2,17
0,5,2,441.43,87,26,3,4,138,2,2,0,22,17,21,31,1,25
3,5,2,26.51,337,18,3,6,619,0,6,0,23,27,73,81,0,25
4,4,3,425.25,72,37,2,3,741,2,2,0,33,34,67,62,2,37
5,4,0,400.21,164,35,0,3,404,0,7,0,34,28,52,38,0,38
0,5,3,141.9,235,8,2,4,732,2,2,0,11,12,63,86,2,15
0,0,2,371.5,425,53,4,10,130,2,2,0,56,43,66,93,0,53
0,0,0,33.93,262,49,3,7,440,1,3,0,53,41,29,39,0,54
3,3,3,117.96,384,47,4,6,932,1,4,0,52,53,67,48,2,53
5,3,0,219.86,360,54,1,3,324,2,1,0,58,64,62,44,0,59
2,3,1,405.0,411,34,1,4,465,0,6,0,35,37,48,34,2,40
0,3,2,166.96,468,25,4,10,569,0,7,0,20,26,76,37,1,27
1,2,0,82.18,149,52,1,2,544,1,5,0,47,48,59,87,2,49
7,0,2,57.78,484,21,2,9,554,1,3,0,19,14,73,68,1,21
7,1,1,357.75,363,9,0,14,670,2,1,0,11,19,31,95,2,20
5,2,3,156.68,238,21,4,2,659,1,5,0,26,20,37,33,1,31
5,0,2,467.1,426,26,1,5,802,1,3,0,27,24,25,38,1,26
0,0,2,441.14,433,41,3,8,611,2,1,0,39,32,40,87,1,40
5,3,0,219.86,247,11,1,12,382,1,4,0,14,19,65,81,0,16
5,0,2,467.1,441,15,1,10,802,0,6,0,15,21,58,40,1,23
1,2,2,70.79,178,56,0,2,598,1,5,0,57,66,30,50,2,65
1,2,0,82.18,472,19,1,5,513,2,2,0,22,14,71,56,2,21
3,5,2,26.51,433,20,3,11,244,1,4,0,20,13,38,31,0,21
4,2,0,414.69,474,34,2,10,655,0,6,1,30,40,70,59,1,41
6,5,3,467.69,180,10,2,7,334,1,4,0,10,1,67,33,0,17
2,0,1,362.36,300,22,2,4,472,2,1,1,19,29,64,60,2,24
3,5,2,26.51,398,30,3,10,540,2,2,0,27,20,37,43,0,32
6,4,3,302.46,171,40,4,6,526,0,7,0,35,47,64,95,2,47
0,3,2,226.22,414,20,4,2,657,2,1,0,23,28,78,76,2,25
3,0,0,61.98,219,29,4,2,565,2,1,0,27,37,21,51,1,33
1,5,3,482.81,250,22,2,2,189,1,3,0,22,12,32,34,2,26
7,1,3,346.55,325,12,1,2,787,2,1,0,13,18,69,58,0,22
7,5,3,212.79,327,37,2,6,415,0,6,0,33,40,76,81,2,41
7,1,2,188.49,344,39,4,8,455,2,2,0,43,46,25,87,2,48
4,4,3,425.25,223,36,2,4,793,0,7,0,40,30,76,42,2,41
0,3,2,166.96,40,28,4,7,824,0,6,1,28,30,63,54,1,31
5,4,0,400.21,157,42,0,9,653,1,5,0,41,50,43,48,0,47
2,4,0,319.2,36,24,2,4,936,0,6,0,26,25,60,48,0,28
1,2,0,82.18,79,40,1,2,230,0,7,0,41,32,36,58,2,43
1,5,2,72.7,480,55,2,10,185,1,5,0,54,53,24,48,1,61
0,0,2,127.2,46,38,3,6,844,2,2,0,38,41,25,94,1,47
2,4,0,53.6,193,40,3,3,943,2,1,0,40,41,58,86,2,43
1,5,3,482.81,50,45,2,4,762,1,4,0,43,51,48,77,2,48
0,3,2,166.96,497,55,4,6,771,0,6,0,51,48,53,48,1,60
1,5,3,482.81,138,49,2,3,700,2,2,0,48,58,71,48,2,51
4,4,3,425.25,147,34,2,6,585,2,2,0,30,44,28,41,2,34
2,0,0,277.91,327,18,0,12,173,2,1,0,14,11,40,60,0,19
0,4,1,175.0,33,37,0,7,372,2,2,0,37,34,66,49,1,39
2,3,2,142.33,424,19,2,3,586,2,2,0,16,26,75,69,2,19
0,5,3,141.9,390,19,2,12,1057,1,4,0,14,10,28,72,2,17
7,0,2,57.78,438,39,2,6,733,1,3,1,43,35,76,51,1,39
3,3,3,348.06,273,48,4,12,705,2,2,0,49,52,48,77,0,50
2,0,2,291.67,348,36,1,3,771,1,4,0,34,45,31,45,1,44
5,4,0,457.07,477,6,2,10,414,0,6,1,10,12,60,49,0,16
1,5,3,482.81,444,32,2,11,580,1,4,0,37,26,42,53,2,37
3,4,3,204.5,290,12,3,8,297,1,5,0,7,3,27,48,1,17
2,0,0,277.91,297,53,0,13,930,2,1,0,56,63,53,51,0,56
1,2,0,82.18,490,53,1,14,922,2,1,0,48,48,68,77,2,56
0,0,2,371.5,152,13,4,11,692,1,4,0,11,18,77,46,0,14
4,5,3,346.65,239,9,1,6,151,2,2,0,11,6,74,83,1,10
1,2,0,157.34,469,21,2,9,736,0,6,0,20,30,45,82,2,28
0,1,2,184.21,123,20,3,2,652,2,2,0,18,26,25,57,1,25
1,2,2,70.79,367,38,0,14,522,1,4,0,42,32,31,61,2,45
0,5,2,441.43,310,33,3,2,332,2,1,1,36,36,23,71,1,38
3,3,3,348.06,397,50,4,6,444,1,4,0,49,53,36,81,0,52
4,4,3,305.04,247,39,3,4,453,2,1,0,39,37,23,32,0,41
5,2,3,156.68,96,15,4,8,546,2,2,0,17,12,67,63,1,17
4,5,3,346.65,442,30,1,11,321,2,1,0,29,24,74,69,1,34
7,0,2,397.29,306,36,0,2,771,1,4,0,33,37,67,77,2,42
0,4,1,175.0,437,13,0,5,301,2,1,0,13,6,50,63,1,15
2,3,2,142.33,157,38,2,2,707,1,4,0,40,39,28,37,2,42
1,5,0,410.5,477,14,0,10,588,1,3,1,19,10,61,99,0,21
0,3,0,49.41,279,17,3,13,537,1,5,0,13,20,56,72,2,21
4,4,1,82.18,96,53,2,14,707,1,4,0,55,55,59,85,2,58
6,2,1,259.78,409,44,2,2,662,2,2,0,47,40,35,85,1,44
6,4,3,89.57,427,58,1,2,288,2,1,0,56,49,42,94,0,55
5,2,3,458.29,399,15,0,13,372,0,7,0,10,24,34,95,2,19
4,3,1,437.94,197,55,2,8,899,1,3,0,59,52,44,65,1,60
1,3,1,345.21,396,16,2,10,105,0,6,0,16,6,72,85,2,20
5,2,3,458.29,49,28,0,14,825,0,7,0,28,22,71,40,2,35
5,2,3,458.29,422,9,0,4,664,1,4,0,7,8,35,54,2,16
5,4,0,335.8,79,57,3,10,292,1,4,0,62,52,47,46,1,60
2,4,0,319.2,192,59,2,2,872,1,5,0,61,63,69,34,0,65
4,4,3,305.04,359,40,3,4,897,2,1,0,39,31,60,77,0,37
0,4,3,20.27,429,59,2,5,513,1,4,1,56,67,63,80,0,60
6,0,3,194.11,174,28,1,9,853,1,4,0,27,19,70,39,2,30
0,3,2,226.22,390,18,4,13,574,0,7,0,18,22,27,43,2,20
0,0,2,441.14,392,14,3,13,850,0,6,1,15,10,61,74,1,15
2,1,3,267.32,299,48,2,5,425,2,2,0,53,40,78,92,1,47
0,1,3,112.93,153,57,2,14,410,1,5,0,59,65,47,41,1,67
6,5,3,467.69,123,31,2,7,158,2,1,0,29,26,73,89,0,38
6,4,0,408.86,213,40,1,11,669,0,7,0,42,46,31,90,2,45
6,4,3,302.46,186,42,4,2,277,1,3,0,45,32,56,56,2,46
0,2,1,95.12,392,48,0,5,516,1,5,0,53,53,20,81,2,53
0,2,1,95.12,320,16,0,13,736,1,5,0,21,15,58,47,2,21
2,0,3,246.09,172,25,0,9,314,1,5,0,21,30,78,59,0,28
6,4,3,302.46,477,28,4,11,326,1,5,0,25,33,25,59,2,34
0,0,2,441.14,464,58,3,14,330,0,6,0,62,65,75,47,1,64
0,3,2,166.96,171,33,4,7,627,1,3,0,32,27,49,51,1,31
7,1,2,188.49,128,21,4,8,208,1,5,0,19,26,61,61,2,28
4,5,3,357.54,255,12,3,2,593,2,1,0,11,2,42,83,2,13
7,5,3,212.79,183,57,2,10,720,1,5,0,62,55,42,81,2,65
7,1,2,188.49,221,53,4,4,966,1,5,0,55,48,62,88,2,55
1,2,0,157.34,130,13,2,12,193,1,5,0,14,23,52,68,2,23
1,5,2,72.7,240,20,2,13,330,2,1,0,23,19,67,32,1,24
6,1,2,486.16,72,37,2,11,732,1,5,0,37,42,46,55,1,41
2,2,1,323.23,74,9,4,5,976,2,1,0,4,19,37,92,1,14
6,5,3,467.69,344,28,2,4,413,1,4,0,28,28,48,71,0,35
5,3,0,219.86,416,42,1,3,709,1,5,0,43,34,72,74,0,47
7,0,2,397.29,60,16,0,2,699,0,7,1,18,8,58,52,2,14
4,1,1,297.94,139,52,1,14,584,2,2,0,51,43,55,61,1,54
3,5,2,26.51,98,13,3,8,635,2,1,0,18,17,42,72,0,15
3,3,3,348.06,218,15,4,6,569,1,5,0,20,6,51,48,0,21
0,0,0,33.93,355,19,3,13,336,1,4,0,18,23,48,96,0,20
6,0,1,444.0,167,15,1,11,434,0,7,0,19,19,49,85,0,23
6,4,3,302.46,36,56,4,12,671,0,7,0,59,60,40,64,2,58
2,4,0,53.6,279,27,3,7,616,0,6,0,23,29,26,41,2,32
7,1,3,346.55,201,13,1,9,821,0,6,0,11,20,38,86,0,18
7,0,2,57.78,210,40,2,5,827,2,2,0,39,39,49,71,1,46
0,4,3,20.27,460,54,2,13,474,1,3,0,54,55,65,67,0,59
1,2,2,70.79,272,9,0,7,994,0,7,0,14,18,56,79,2,16
0,4,3,20.27,337,33,2,9,713,0,6,0,32,25,29,69,0,39
6,0,1,444.0,81,33,1,7,863,2,2,0,32,37,22,94,0,36
0,5,3,141.9,391,22,2,14,377,1,4,0,18,28,67,35,2,26
2,2,1,323.23,267,57,4,7,434,2,2,0,57,66,63,74,1,61
6,0,3,194.11,166,39,1,2,1034,2,2,0,37,47,37,59,2,47
3,4,3,204.5,440,11,3,9,790,1,4,0,13,16,42,36,1,19
0,3,2,166.96,424,36,4,3,767,0,6,0,41,26,66,74,1,35
4,5,3,346.65,32,41,1,8,520,0,7,0,45,39,21,74,1,49
2,1,3,366.0,458,8,4,3,803,1,3,0,4,13,74,88,0,16
4,2,0,414.69,247,41,2,2,728,1,4,0,41,41,68,70,1,49
1,4,3,117.68,131,16,2,7,96,1,3,0,11,13,77,98,1,16
2,5,2,325.92,405,9,3,10,324,2,1,0,11,14,58,64,0,18
6,4,0,408.86,50,59,1,13,367,1,4,0,60,53,35,43,2,63
3,4,3,204.5,383,33,3,14,542,1,5,0,29,42,61,86,1,35
0,3,2,226.22,341,23,4,9,849,1,4,0,20,33,70,66,2,30
4,2,0,414.69,66,19,2,10,100,0,6,0,24,28,28,84,1,30
0,3,2,226.22,353,25,4,9,821,2,2,1,20,22,78,71,2,29
1,2,0,82.18,357,42,1,5,524,0,6,0,47,37,71,75,2,46
6,0,2,292.13,330,9,2,5,660,2,1,0,4,1,54,60,0,10
2,0,2,398.04,112,31,0,10,714,2,2,0,26,41,45,50,0,34
6,2,1,343.08,31,34,0,6,549,1,4,0,34,33,74,63,1,35
0,1,2,184.21,350,6,3,13,1002,2,1,0,4,14,50,39,1,7
2,0,0,277.91,319,59,0,9,925,1,3,0,55,62,21,66,0,65
0,4,1,175.0,212,23,0,3,733,1,3,0,21,30,48,95,1,29
1,2,0,82.18,415,16,1,13,238,1,3,1,17,8,26,74,2,20
4,4,1,82.18,483,23,2,12,478,1,5,0,19,26,22,68,2,28
4,4,3,103.44,202,7,4,14,725,1,4,0,6,2,40,89,2,5
0,5,2,441.43,352,9,3,4,215,1,3,0,12,18,55,65,1,17
4,5,3,346.65,379,24,1,3,788,1,4,0,19,27,29,71,1,24
2,0,1,362.36,80,21,2,7,500,2,2,0,23,25,30,96,2,30
0,3,2,166.96,459,52,4,2,633,2,2,0,57,43,53,79,1,58
2,4,0,319.2,30,10,2,8,220,1,3,0,11,7,33,44,0,15
2,5,2,325.92,445,37,3,10,269,2,1,1,41,33,33,43,0,46
1,2,0,82.18,103,6,1,4,488,1,5,1,9,3,44,59,2,11
3,3,3,117.96,175,31,4,14,219,1,4,0,34,28,47,46,2,37
1,2,0,157.34,473,30,2,9,805,2,1,0,27,38,43,65,2,34
7,4,0,462.1,120,41,3,13,272,1,4,1,45,45,35,84,2,51
7,1,3,94.68,119,7,4,7,229,2,1,0,8,8,27,39,2,12
3,0,0,61.98,108,21,4,3,497,1,3,0,18,20,66,85,1,25
4,0,1,283.65,258,37,1,6,372,0,7,0,35,35,77,90,2,40
1,2,0,82.18,142,51,1,11,333,2,1,0,52,46,35,43,2,53
4,4,3,305.04,190,6,3,3,390,1,5,0,7,1,73,66,0,14
1,3,1,345.21,206,43,2,14,123,2,2,1,45,49,36,67,2,50
1,3,1,345.21,499,45,2,2,860,1,5,1,50,36,39,81,2,52
5,4,2,156.72,50,18,2,12,522,0,6,0,22,21,70,46,1,19
6,2,1,343.08,261,19,0,7,562,2,1,0,24,11,42,37,1,23
4,4,3,103.44,459,57,4,14,670,1,3,0,54,63,35,46,2,58
4,4,3,425.25,275,19,2,3,574,0,6,0,19,24,36,40,2,25
4,5,3,357.54,422,43,3,11,964,0,6,0,47,37,35,66,2,50
6,0,3,194.11,455,51,1,11,211,2,1,0,54,54,30,60,2,59
2,1,0,338.72,202,30,3,5,191,2,1,0,26,24,23,40,2,33
0,0,3,259.97,151,17,0,7,236,0,6,0,19,22,48,70,1,27
3,4,3,204.5,189,54,3,13,638,2,2,0,50,62,55,95,1,58
5,4,2,156.72,172,15,2,12,886,2,2,0,17,6,50,54,1,20
7,0,2,57.78,183,50,2,7,866,2,2,0,54,41,62,80,1,54
0,5,3,141.9,350,57,2,10,443,2,2,0,58,64,56,45,2,66
1,5,3,482.81,401,47,2,10,568,1,5,0,46,42,53,98,2,49
2,0,0,277.91,321,43,0,4,793,1,4,0,48,50,36,56,0,50
0,5,3,141.9,291,31,2,14,64,1,4,0,27,29,57,98,2,30
7,1,3,94.68,67,8,4,7,512,1,5,0,11,18,35,92,2,19
0,3,2,282.07,47,33,2,13,858,0,7,0,37,34,25,89,2,39
0,1,0,66.94,135,34,1,5,445,1,3,0,31,38,39,77,2,42
5,4,2,156.72,422,21,2,12,96,2,2,0,18,22,65,60,1,21
6,4,1,346.07,404,47,1,11,226,2,1,0,48,49,69,82,1,50
5,4,2,156.72,377,35,2,7,798,2,1,0,32,27,39,48,1,35
2,4,0,450.78,292,36,0,8,826,2,1,0,39,41,74,91,1,44
6,4,1,346.07,282,56,1,8,821,1,5,1,55,50,74,65,1,63
1,2,0,157.34,407,6,2,11,714,2,2,0,1,13,65,46,2,12
3,0,0,61.98,412,21,4,12,769,1,3,0,26,13,60,51,1,24
7,1,1,362.34,35,33,1,10,453,0,6,0,37,29,53,85,2,42
2,4,0,450.78,369,36,0,8,445,2,1,0,34,32,62,63,1,37
4,5,3,346.65,304,51,1,7,971,0,6,0,51,45,46,37,1,49
6,2,1,343.08,167,24,0,9,162,1,3,0,21,16,48,78,1,21
5,2,3,458.29,470,5,0,3,729,0,6,1,5,3,29,78,2,4
5,4,0,400.21,159,53,0,11,641,1,5,0,51,56,65,57,0,58
0,3,2,282.07,171,43,2,4,203,1,4,0,45,45,31,95,2,48
4,4,3,103.44,108,36,4,4,720,1,3,0,41,31,71,30,2,44
3,4,3,204.5,218,11,3,5,254,0,6,0,7,18,29,50,1,13
2,0,1,362.36,330,44,2,7,847,1,4,0,42,35,49,55,2,46
6,0,1,444.0,447,16,1,10,756,1,4,0,18,13,40,58,0,18
4,5,3,346.65,356,7,1,9,151,2,1,0,3,1,52,82,1,8
4,3,1,437.94,264,57,2,6,494,1,5,0,60,56,31,84,1,62
0,0,0,33.93,360,36,3,10,609,1,3,0,37,36,33,92,0,38
6,0,2,292.13,462,11,2,4,673,2,1,0,16,16,73,86,0,16
4,0,1,283.65,133,26,1,8,638,1,5,0,21,28,74,72,2,27
6,4,3,302.46,378,12,4,6,175,1,3,0,17,10,56,43,2,15
0,3,1,41.1,276,44,1,10,697,1,4,0,42,47,47,89,2,47
1,5,2,72.7,483,36,2,10,86,2,2,0,33,35,65,63,1,43
4,4,3,425.25,402,6,2,4,569,0,7,0,2,2,41,57,2,11
1,2,1,244.64,53,37,1,10,354,1,3,0,42,27,74,80,1,43
4,0,1,283.65,99,22,1,11,312,2,1,0,17,23,54,34,2,26
4,5,3,357.54,52,46,3,8,660,1,3,0,41,41,54,90,2,46
2,0,3,246.09,469,11,0,12,331,2,1,0,16,4,78,77,0,12
7,1,1,362.34,312,40,1,2,941,0,7,0,45,46,75,39,2,47
4,1,1,297.94,148,10,1,3,802,0,7,0,12,1,51,71,1,9
7,1,2,188.49,218,39,4,9,372,1,3,0,41,29,35,94,2,40
1,1,1,424.58,486,54,1,13,697,2,2,1,58,54,20,52,0,56
4,5,3,346.65,360,17,1,12,388,2,1,0,22,18,61,57,1,26
6,5,3,164.14,241,51,1,6,782,0,6,0,52,44,30,69,1,51
0,4,3,20.27,91,8,2,2,97,2,2,0,8,5,35,45,0,12
5,0,2,467.1,380,57,1,8,744,1,3,0,58,55,78,63,1,62
6,4,3,89.57,221,51,1,6,448,1,4,0,49,56,45,82,0,60
6,4,1,346.07,477,32,1,9,368,0,7,0,34,35,55,68,1,36
6,2,1,259.78,191,44,2,13,353,2,2,0,46,39,29,43,1,51
2,1,0,338.72,368,6,3,7,633,0,6,0,9,7,43,96,2,13
2,4,0,53.6,459,49,3,3,143,0,6,0,49,40,74,88,2,56
5,3,0,219.86,281,12,1,2,952,2,2,0,13,6,55,55,0,20
5,2,3,156.68,322,38,4,3,348,2,2,0,33,43,53,83,1,42
6,5,3,164.14,156,32,1,14,827,0,6,0,34,25,56,76,1,34
1,2,1,446.05,343,51,0,6,798,0,7,0,47,44,61,31,1,56
2,0,3,246.09,479,57,0,4,905,2,2,0,58,56,62,32,0,65
1,2,1,446.05,328,53,0,10,237,0,7,0,49,50,71,47,1,54
5,4,0,457.07,430,55,2,8,315,0,6,0,59,50,36,33,0,63
0,3,1,41.1,65,39,1,4,777,2,2,1,37,41,42,78,2,40
0,4,3,20.27,111,42,2,11,452,2,1,0,43,34,61,91,0,49
0,5,2,441.43,124,22,3,11,789,1,3,1,27,16,26,66,1,25
0,0,3,259.97,118,22,0,14,674,1,4,0,22,21,65,82,1,30
6,4,1,346.07,424,47,1,9,682,1,4,0,48,39,21,37,1,48
0,3,2,282.07,212,12,2,10,447,2,1,0,13,17,20,81,2,15
2,0,0,277.91,114,19,0,12,836,0,6,0,22,18,77,31,0,23
2,0,0,277.91,419,37,0,3,574,2,2,0,42,44,46,59,0,41
3,4,3,204.5,400,7,3,10,401,0,7,0,5,1,28,64,1,7
0,2,1,95.12,195,49,0,10,316,0,6,0,54,42,31,90,2,50
6,2,1,259.78,119,15,2,9,456,1,3,0,20,6,43,91,1,19
1,5,0,410.5,261,41,0,14,597,0,6,0,45,50,75,31,0,48
7,0,2,397.29,285,48,0,8,770,2,2,0,43,43,26,97,2,52
0,0,0,33.93,63,57,3,7,326,1,5,0,59,61,33,70,0,66
1,1,1,424.58,403,56,1,2,688,2,2,0,54,61,29,79,0,59
4,0,1,283.65,121,23,1,10,604,0,7,0,18,30,37,69,2,23
6,2,1,343.08,397,45,0,3,374,1,5,0,44,54,67,42,1,52
5,4,2,156.72,415,36,2,9,719,0,6,0,33,46,27,33,1,40
0,0,2,127.2,409,56,3,3,757,2,1,0,54,49,79,67,1,60
5,2,3,458.29,332,42,0,7,408,1,4,0,47,46,43,72,2,47
1,2,2,70.79,192,7,0,9,734,0,6,0,3,7,55,71,2,7
5,4,0,400.21,226,55,0,13,918,2,2,0,52,45,39,59,0,60
4,1,1,297.94,440,47,1,3,1039,1,3,0,49,46,43,96,1,56
6,1,3,14.44,381,57,3,8,182,1,5,0,61,52,55,52,1,62
4,1,3,93.03,168,17,1,10,272,1,4,1,21,18,72,47,2,24
7,1,3,346.55,371,18,1,8,94,1,5,0,18,13,37,83,0,26
3,5,2,26.51,86,12,3,4,1045,0,6,0,10,21,61,40,0,17
0,5,2,441.43,173,32,3,7,334,0,6,0,31,27,25,88,1,33
0,3,2,226.22,184,32,4,3,806,2,2,1,37,32,69,79,2,41
2,5,3,53.22,40,44,2,13,440,2,2,0,45,46,52,81,0,47
6,0,2,292.13,184,53,2,5,416,2,2,0,48,57,52,75,0,53
2,4,0,53.6,244,33,3,11,635,2,2,0,38,36,30,63,2,35
2,0,2,398.04,324,13,0,4,859,2,1,1,8,5,62,98,0,9
2,0,2,398.04,231,42,0,3,920,2,2,0,47,34,78,92,0,43
3,0,0,61.98,457,49,4,13,846,1,3,0,51,54,37,62,1,50
6,5,3,467.69,392,51,2,9,715,1,3,0,47,47,69,56,0,49
0,0,2,441.14,108,41,3,6,796,0,7,0,43,39,79,49,1,43
7,5,3,212.79,413,38,2,14,247,2,2,1,40,30,40,89,2,37
0,3,2,282.07,378,5,2,7,609,2,1,0,6,11,66,73,2,10
0,0,3,259.97,474,21,0,10,458,2,1,0,17,18,55,36,1,22
2,0,2,398.04,380,15,0,11,527,1,5,0,19,8,52,31,0,17
7,1,3,346.55,102,9,1,7,702,1,5,0,10,15,60,32,0,16
6,4,3,302.46,394,47,4,10,430,1,4,0,43,45,45,95,2,49
2,5,2,325.92,269,53,3,14,613,0,6,0,54,52,79,33,0,56
2,1,3,267.32,185,50,2,8,210,1,4,0,55,43,47,75,1,57
1,2,1,446.05,303,45,0,3,557,0,7,0,48,39,24,95,1,46
0,0,2,371.5,146,51,4,13,896,0,6,0,48,49,77,96,0,57
1,5,2,72.7,418,18,2,8,665,2,1,0,19,8,38,98,1,25
5,4,0,335.8,331,41,3,7,463,2,2,0,36,49,32,93,1,49
4,3,1,437.94,431,29,2,14,545,2,2,0,28,38,71,82,1,30
6,0,2,302.34,249,27,4,13,400,1,4,0,27,35,78,57,1,30
1,2,1,244.64,277,22,1,9,283,0,6,0,27,16,60,95,1,30
0,1,3,112.93,254,27,2,12,717,1,4,1,23,27,75,47,1,32
1,2,0,82.18,372,48,1,6,491,0,6,0,44,58,23,76,2,52
3,5,2,26.51,49,56,3,6,435,1,5,0,52,58,27,91,0,58
4,1,1,297.94,127,21,1,9,817,0,6,0,23,13,51,69,1,22
5,4,0,400.21,191,51,0,12,647,0,7,0,54,56,49,46,0,55
0,4,3,20.27,169,45,2,8,475,0,6,0,46,53,31,31,0,49
2,2,1,323.23,36,58,4,14,501,0,7,0,56,50,76,98,1,62
6,5,3,164.14,55,31,1,11,373,1,4,0,29,41,22,68,1,32
4,0,1,283.65,457,27,1,3,985,2,2,0,22,18,46,88,2,28
1,1,1,424.58,498,5,1,5,719,0,7,0,7,2,74,88,0,10
2,0,1,362.36,431,29,2,9,322,2,1,0,24,38,28,90,2,32
3,0,0,61.98,402,46,4,5,594,0,7,0,44,40,24,70,1,49
0,0,2,127.2,376,34,3,14,176,0,7,0,39,25,68,38,1,34
5,4,0,335.8,134,29,3,6,283,0,7,0,30,22,76,35,1,28
2,5,3,53.22,439,41,2,6,323,2,1,0,42,50,77,55,0,48
5,4,2,156.72,412,55,2,11,592,0,6,0,59,65,41,54,1,65
5,2,3,458.29,219,10,0,8,863,0,6,1,13,19,79,82,2,15
2,5,2,325.92,81,18,3,8,249,1,4,0,16,18,51,39,0,18
5,4,0,400.21,247,40,0,3,893,0,7,1,38,32,59,52,0,45
7,0,2,397.29,361,25,0,6,690,2,1,0,30,29,49,94,2,27
1,5,3,482.81,169,21,2,2,476,2,1,0,26,27,53,33,2,28
0,3,0,49.41,150,57,3,14,255,0,7,0,52,57,47,82,2,63
0,3,0,49.41,166,52,3,4,397,0,6,0,51,42,78,52,2,53
0,3,2,166.96,239,19,4,9,743,1,3,0,23,24,40,54,1,27
6,4,1,346.07,296,27,1,8,340,0,6,0,31,17,49,76,1,34
5,2,3,458.29,217,53,0,2,716,0,6,0,54,56,26,85,2,53
4,0,1,283.65,261,17,1,11,677,1,4,0,13,23,57,54,2,26
5,4,0,400.21,78,48,0,4,471,1,5,1,43,57,41,60,0,48
1,2,1,244.64,184,10,1,14,265,0,6,0,12,8,77,61,1,15
7,5,3,212.79,389,22,2,11,822,2,2,0,26,31,62,68,2,29
6,2,1,343.08,238,14,0,13,368,2,1,0,15,19,66,55,1,23
7,1,3,94.68,461,44,4,8,832,0,6,1,41,49,32,60,2,47
6,5,3,164.14,181,27,1,2,475,2,2,0,25,35,42,72,1,37
6,1,3,14.44,341,35,3,5,120,1,3,0,40,25,42,42,1,38
1,5,0,410.5,124,22,0,14,325,1,4,1,20,29,29,36,0,27
4,1,1,297.94,59,9,1,14,714,1,3,0,12,8,69,45,1,12
4,4,3,425.25,249,9,2,2,242,1,3,1,7,3,58,61,2,8
3,3,3,348.06,490,36,4,2,129,2,1,0,38,32,62,72,0,44
6,4,3,302.46,162,38,4,7,531,0,6,0,37,42,63,44,2,44
2,3,2,142.33,287,33,2,9,665,0,6,0,37,32,78,30,2,43
5,4,0,457.07,124,30,2,9,526,2,1,0,31,30,49,40,0,32
0,0,3,259.97,185,28,0,11,780,1,5,0,25,18,23,85,1,27
3,3,3,348.06,132,47,4,6,692,1,4,0,42,45,41,77,0,47
5,1,0,477.89,320,47,4,14,470,1,5,0,47,39,25,85,0,51
4,5,3,357.54,379,38,3,3,702,0,6,0,36,45,75,52,2,38
4,4,3,425.25,430,13,2,7,148,0,6,0,10,5,32,66,2,15
3,3,3,117.96,282,34,4,10,297,1,3,0,37,25,22,75,2,36
6,2,1,259.78,402,13,2,11,488,2,2,0,17,15,67,79,1,21
3,5,2,26.51,407,25,3,9,999,1,3,0,28,33,49,54,0,31
7,3,2,123.69,451,41,0,12,989,1,4,0,45,31,63,88,2,49
6,4,3,302.46,365,54,4,9,530,0,6,0,58,51,69,30,2,60
2,2,1,323.23,172,32,4,5,520,1,3,0,27,40,55,68,1,33
